src_user_id,dst_user_id,timestamp
47402,47923,1229761053
11989,11989,1229762296
26327,40441,1229764662
38803,51518,1229765717
1185,17540,1229766521
44065,4458,1229766645
47923,47923,1229766795
25222,17469,1229767835
33612,51518,1229768117
30280,4458,1229768572
13103,14440,1229770318
40410,47733,1229770635
15168,20526,1229771979
20938,11827,1229773198
9913,9913,1229773260
35116,43035,1229773283
40650,44838,1229773326
255,32914,1229775806
38426,238948,1229778119
39992,45963,1229778431
3625,2443,1229778811
9345,658,1229778952
42791,42791,1229780372
13430,45963,1229781012
9345,42536,1229782869
9611,9530,1229783405
9530,9530,1229783689
8946,47923,1229785292
18914,1638,1229788359
18393,37966,1229790750
11827,11827,1229794001
11436,41389,1229797029
42536,42536,1229797550
18771,208,1229798418
15625,41795,1229801592
1610,1610,1229804424
3850,1595,1229813327
3850,1595,1229813466
23354,12944,1229815729
13913,18167,1229817074
372,32484,1229817395
36866,32728,1229817944
36866,18167,1229818083
7565,47642,1229818210
18167,18167,1229818264
18167,18167,1229818409
18393,16684,1229819064
13913,18167,1229819440
1337,1588,1229819883
36866,377,1229821256
5599,32484,1229822536
37141,37141,1229824298
2405,40945,1229825768
32728,32728,1229826384
35092,37522,1229826625
18393,12547,1229826681
1288,12547,1229826749
18393,12547,1229826940
1288,12547,1229827000
18393,12547,1229827185
19756,21653,1229827684
36866,32728,1229827828
14122,37141,1229828528
34509,35416,1229829427
8047,8047,1229830440
428190,428190,1229830715
5380,48027,1229833018
48027,48027,1229833984
31624,11522,1229834754
29519,16794,1229835322
16794,16794,1229837098
267,12243,1229838552
12243,12243,1229838903
267,12243,1229838968
21209,396,1229840224
25737,10612,1229841927
25222,9530,1229843890
47642,47642,1229847047
34509,42223,1229847152
267,456,1229847251
456,456,1229847379
12243,12243,1229847905
39932,39932,1229848451
16587,20641,1229849485
23659,13913,1229850105
26123,18180,1229851422
1337,38124,1229852793
1337,38124,1229852901
1337,38124,1229853103
10661,8359,1229854415
1337,11522,1229854534
34509,18180,1229855242
16587,18180,1229855706
40620,456,1229856131
37881,5618,1229856426
18393,1965,1229858307
456,19501,1229858312
41613,41613,1229859931
5314,1965,1229860298
1965,1965,1229861063
4958,42223,1229861924
4857,35454,1229862083
16076,35454,1229862407
37020,4161,1229865189
47167,47167,1229866441
615,40568,1229867706
36866,13227,1229870949
15168,48096,1229871247
36866,27011,1229871474
36384,48096,1229871939
48096,48096,1229872506
13051,35594,1229873744
19863,46483,1229874104
37494,47167,1229876156
40214,33121,1229876803
36866,29515,1229876814
22656,29515,1229877414
36866,29515,1229877611
8446,11432,1229877715
29515,29515,1229878553
41116,43900,1229889551
2967,15345,1229893989
10661,2128,1229894213
28380,452521,1229895634
37507,15345,1229898902
23283,4653,1229899014
27423,41283,1229900110
43976,1244013,1229900950
4279,8359,1229900968
41283,41283,1229901822
41283,41283,1229901945
2147,2147,1229902055
238948,1244013,1229903042
41283,41283,1229903328
15497,40872,1229904077
8976,47342,1229906221
1615,48139,1229906449
17516,34134,1229907050
27423,41283,1229907143
37881,27805,1229908112
42126,34134,1229909196
20128,24545,1229909913
20007,15985,1229909978
18941,32914,1229910066
16587,20641,1229910426
15985,15985,1229910608
33708,32914,1229911431
24181,34134,1229912575
37494,48159,1229912761
18484,32914,1229914149
24841,4653,1229914350
18180,18180,1229915677
34509,22076,1229916028
32638,2128,1229916581
32638,2128,1229916789
25222,40322,1229916846
1200558,40322,1229916904
24587,38172,1229917622
15401,47117,1229919076
32914,32914,1229919289
24587,9099,1229919330
13441,9099,1229922646
17516,45429,1229922688
6244,6244,1229923346
31395,48193,1229924345
3569,1632,1229924883
5387,456,1229925232
15168,9099,1229925402
40322,40322,1229926499
46571,28298,1229927289
714,39932,1229929450
29482,27580,1229929619
18393,1343,1229930813
1200558,48181,1229931441
18484,32914,1229936442
399,11414,1229939305
18393,1343,1229940485
46204,48230,1229941568
456,45963,1229941810
9345,10248,1229941901
9345,48214,1229942063
23249,48230,1229942489
10661,3485,1229943207
39992,45066,1229943446
36175,1077232,1229946089
10248,10248,1229946181
2197,48230,1229947109
36866,9021,1229948009
36866,9021,1229948047
14388,115,1229948065
115,115,1229949151
31641,15055,1229949293
4279,10522,1229949660
15055,15055,1229950360
34509,15055,1229950475
15055,15055,1229950696
4279,46646,1229951936
9673,9673,1229954678
46024,40498,1229955724
9021,31671,1229956305
372,13477,1229958545
3820,28029,1229958991
13477,13477,1229960308
20840,38796,1229961045
8446,40657,1229961115
41345,48159,1229961611
40657,40657,1229962323
4279,38796,1229962360
26833,32914,1229962640
41283,41283,1229964364
2819,23339,1229964406
11114,51518,1229965620
43582,51518,1229965662
15537,23339,1229965978
6461,23339,1229966229
6782,51518,1229966256
22564,9021,1229966279
22076,22076,1229966581
43582,51518,1229966886
3827,51518,1229968283
27805,27805,1229968369
4172,1897,1229969804
1116,1116,1229970135
16828,16828,1229970245
21037,3485,1229970383
419,43281,1229971773
12091,11333,1229973267
23691,2581670,1229974944
15354,4525,1229975513
33499,2581670,1229975705
10661,3485,1229976185
44541,48127,1229976705
10661,46646,1229978159
26155,40872,1229979147
26155,115,1229979307
1265,41360,1229980064
24995,1768,1229980108
5978,5978,1229980297
1768,1768,1229980336
24995,1768,1229980447
1768,1768,1229980709
2859,9021,1229980799
29482,27580,1229981228
10661,34537,1229981557
11333,11333,1229981661
36175,6013,1229982858
15689,2484,1229983058
372,4093,1229984151
419,4093,1229984682
986,22996,1229985906
33213,19100,1229986256
47573,29291,1229986585
18771,48369,1229986997
1491,37346,1229987032
44996,16673,1229987587
4737,9021,1229988048
47167,47167,1229988103
40342,38349,1229988482
3055,47036,1229989071
40342,47036,1229989442
40342,1412,1229989675
43582,38349,1229989949
31624,25157,1229990183
115,115,1229990255
25157,25157,1229990725
15393,27074,1229991668
15168,42083,1229992117
383,556,1229992525
42083,42083,1229992569
1367,27074,1229992743
9021,9021,1229993168
17712,40945,1229993297
18196,18196,1229994295
36866,48094,1229994586
10755,27074,1229994629
47923,47923,1229994850
18771,45429,1229994898
48015,3631,1229995207
47923,47923,1229995790
40093,40945,1229995928
24181,12870,1229996415
42356,4906,1229996803
47078,3631,1229997477
40516,48419,1229997669
1358,48419,1229998042
48015,3631,1229998273
39430,34590,1229998714
3333,45066,1229999092
34796,34590,1229999183
811,34590,1229999227
15689,390180,1229999289
1228,18891,1229999387
3333,390180,1229999463
23691,48419,1229999671
32914,32914,1229999875
2766176,42083,1230000417
35322,390180,1230000515
2170,390180,1230000930
18891,18891,1230001487
35322,390180,1230001776
8047,38131,1230002006
12243,12243,1230002066
12711,29482,1230002681
36388,13477,1230002892
36388,13477,1230003012
39106,32240,1230003884
32240,32240,1230004116
27011,27011,1230004541
39106,32240,1230005055
15689,18051,1230005211
16124,22459,1230005331
15689,32772,1230005349
12579,22459,1230005421
22459,22459,1230005449
38206,31516,1230005713
543,22459,1230005921
41116,41116,1230005943
3333,22459,1230005984
22459,22459,1230006321
40342,32834,1230006431
37494,45161,1230006688
34218,40322,1230006698
18941,40322,1230006998
106,7927,1230007352
20654,45161,1230007377
16457,34731,1230007444
7927,7927,1230007582
543,45161,1230007671
28636,28636,1230007879
2836,2836,1230008040
20654,15108,1230009646
6013,6013,1230010353
37494,46064,1230010910
14105,1246613,1230011426
15537,34219,1230012178
1358,4906,1230012689
34219,34219,1230013119
48483,48483,1230013180
1737,14031,1230013659
40342,36269,1230014548
40322,40322,1230014549
22437,36269,1230014641
47527,2270,1230014911
14031,14031,1230015601
20267,47858,1230015682
15168,27689,1230015805
9536,46064,1230015845
18393,1615,1230015883
47858,47858,1230016008
29482,29482,1230016317
29482,29482,1230016357
42083,42083,1230016642
267,41987,1230017867
47402,373916,1230018252
11289,18097,1230018685
18097,18097,1230019303
6088,10088,1230019890
38124,10088,1230020269
13154,29403,1230020423
42404,29403,1230020467
8014,29403,1230020700
12711,29482,1230021188
12958,1441,1230022261
44838,44838,1230023562
42092,9021,1230023995
9021,9021,1230024862
44511,18097,1230024973
24755,24755,1230025065
44511,1441,1230025145
13913,13913,1230026021
29021,10088,1230029468
7679,7927,1230030240
8252,8252,1230031438
372,2512607,1230031912
38426,19512,1230032146
16592,25197,1230034105
29482,29482,1230034169
47529,29403,1230035934
43089,48094,1230038015
23574,31902,1230038655
31641,48094,1230039738
31902,31902,1230040121
43089,48094,1230040187
43089,48094,1230041483
29482,16673,1230041845
27657,15055,1230042323
15055,15055,1230042583
27657,15055,1230043449
48159,48159,1230043679
46914,745,1230045350
34509,47301,1230045751
298,45804,1230046875
5190,47301,1230047604
20860,8946,1230047686
36866,47301,1230049125
11333,8954,1230050041
30568,15138,1230051628
13,39615,1230051649
39615,39615,1230051865
27423,41283,1230052181
27423,8946,1230052282
22656,461880,1230054008
461880,461880,1230054193
11388,461880,1230054386
11388,48581,1230054744
372,11333,1230055199
461880,461880,1230055257
11333,11333,1230056022
6088,2122,1230056743
372,11333,1230056961
11333,11333,1230057528
11436,41389,1230057799
40342,35416,1230058308
27423,2512607,1230058351
18393,41860,1230059336
43965,48094,1230059718
36866,38172,1230060404
27474,41860,1230060649
41360,31141,1230061086
41360,31141,1230061309
6335,48621,1230062303
18393,38172,1230062477
41860,41860,1230065711
21849,5246,1230065781
41860,41860,1230065823
43701,31132,1230066285
31132,31132,1230066496
10661,36902,1230066744
1143,44869,1230068420
44330,43960,1230068915
40516,48419,1230070568
7679,7927,1230071860
27423,31830,1230071880
44065,44673,1230071884
47366,2512607,1230071894
31830,31830,1230072174
1274957,1274957,1230072203
44673,44673,1230072543
15401,31830,1230072554
4376,373916,1230072579
15625,32168,1230072661
40410,6144,1230072988
36269,36269,1230073033
18505,6144,1230073145
6144,6144,1230073344
18393,23435,1230073409
15401,31830,1230073416
3333,6144,1230073597
6088,34623,1230074134
8446,11236,1230074397
42356,47036,1230074517
5056,32582,1230074904
5056,32582,1230074960
40650,11236,1230075005
44330,2494,1230075143
47036,47036,1230075178
7927,24696,1230075329
42841,27439,1230076206
29995,37510,1230076217
31395,1491,1230076621
37510,37510,1230076654
5814,47450,1230076857
235,29995,1230077819
18097,18097,1230077855
31830,31830,1230078582
729,28543,1230078854
30827,26414,1230078861
30827,17091,1230079138
35116,17091,1230079284
17091,17091,1230079515
43089,22459,1230079860
27805,6158,1230080028
7565,18167,1230080502
6158,6158,1230080594
44065,44673,1230080671
1358,48695,1230081261
12950,48695,1230081337
1358,48695,1230081374
26414,30419,1230081888
1127460,1127460,1230081941
39034,30419,1230082079
1127460,1127460,1230082083
47164,31505,1230083424
20310,1491,1230083434
31505,31505,1230083542
7883,47167,1230083733
4249,31505,1230083836
14537,31505,1230084050
1491,1491,1230084072
2596,1959,1230084096
1491,20310,1230084120
32834,32834,1230084184
31505,31505,1230084404
5314,3435,1230085790
11649,34426,1230086910
34426,34426,1230087359
13005,34426,1230087598
34426,34426,1230087625
71,56817,1230088476
7714,1284,1230089395
4376,37881,1230089487
11649,34426,1230089630
4376,56817,1230089700
37881,37881,1230089837
5696608,1459442,1230090404
37494,46616,1230090413
37494,2191,1230090596
37494,35043,1230090955
45084,45581,1230091646
2029,45581,1230091679
20654,45581,1230091900
44656,44656,1230092513
3435,3435,1230092627
29995,29995,1230092627
42126,41283,1230092800
35989,25466,1230093166
15459,31830,1230093306
37522,15890,1230093685
6309,92,1230094132
8946,8946,1230094135
37494,1284,1230094415
16587,4234,1230094692
16587,4234,1230094993
4458,4458,1230096395
1831,459417,1230098249
20654,20133,1230098530
20133,20133,1230098570
40342,36269,1230098663
4234,4234,1230098681
1786,39337,1230099424
29407,39337,1230099496
20654,20133,1230099705
44656,39337,1230099753
18518,769,1230100670
37494,28413,1230100689
37494,36674,1230100791
18393,18393,1230101001
12267,751,1230101566
15168,47450,1230102066
769,769,1230102334
22437,26428,1230105211
36305,46462,1230105416
13930,28004,1230105609
28004,28004,1230105802
13930,28004,1230105935
1831,459417,1230106391
28399,1965,1230106557
20654,42303,1230107913
20654,42303,1230108166
12711,48778,1230108213
12349,26327,1230108488
419,26327,1230108794
34426,34426,1230108852
23574,8954,1230109468
8954,8954,1230109893
615,571,1230113959
571,571,1230114288
34509,47064,1230114717
42092,751,1230114912
15124,15055,1230115039
15168,4639,1230115176
33244,439507,1230115742
13502,34548,1230116104
33244,40725,1230116187
13005,34426,1230116680
13005,34426,1230116753
32168,4639,1230116996
32168,32168,1230117523
4898,12597,1230118829
9345,1965,1230119336
14606,1965,1230120055
31624,1965,1230120781
13502,1965,1230121398
36902,1965,1230121648
42769,29820,1230122160
811,1965,1230122216
3354,1965,1230122472
1965,1965,1230122521
15168,22595,1230123117
34942,1965,1230123559
44065,46815,1230123582
1965,1965,1230123719
12349,1965,1230123846
16587,46462,1230123887
1965,1965,1230124099
29820,29820,1230124149
1965,1965,1230124160
36902,1965,1230124533
5473,4653,1230124579
36902,1965,1230124638
5473,29411,1230124689
1965,1965,1230124835
36305,46462,1230125232
17091,1965,1230125517
38813,43960,1230125563
1965,1965,1230125616
17091,1965,1230125651
17091,1965,1230125722
36902,1965,1230125994
26428,26428,1230126556
12711,15124,1230126703
16951,1965,1230126992
35364,15055,1230127229
18256,15124,1230127683
18914,15124,1230128932
34502,48824,1230129077
10278,46914,1230129090
33213,1965,1230129706
15124,15124,1230129946
1965,1965,1230130202
23574,48581,1230131068
3850,15055,1230131389
23574,41766,1230132433
15055,15055,1230133946
34623,34623,1230133948
41766,41766,1230134303
12711,23339,1230135290
39603,48581,1230135607
31945,23339,1230135727
23339,23339,1230135796
7585,11574,1230135994
41766,48850,1230138185
18658,15124,1230138328
18573,23691,1230139479
42371,42546,1230139535
42371,42546,1230139656
23339,8741,1230139828
28380,853,1230140490
43965,48850,1230142597
11333,2721,1230142890
44541,32688,1230144574
6782,44984,1230148135
27439,44984,1230148152
35197,44984,1230148579
35197,44984,1230149005
18393,42782,1230150135
905,42782,1230150454
41116,42782,1230150520
4050,41283,1230151683
894,42782,1230152513
17091,1965,1230153293
12267,32484,1230154071
39430,39430,1230155562
39430,39430,1230156085
39430,39430,1230157339
13103,238948,1230157388
15168,41283,1230157690
42518,29726,1230157856
41283,41283,1230158163
6568,48850,1230158328
45956,13995,1230158585
18097,3594,1230159319
15852,44996,1230159700
44996,44996,1230160798
15689,20029,1230161208
39,28149,1230161344
1965,46462,1230161394
20029,20029,1230161556
1384652,1384652,1230161695
36305,46462,1230161776
7565,18769,1230161856
22724,44996,1230162376
36388,18769,1230163062
13103,2137,1230163077
44996,44996,1230163626
1122,9390,1230164158
17091,1965,1230164449
21632,2133,1230164588
23354,30827,1230165426
19405,25749,1230165576
47020,2133,1230165850
21632,2133,1230166002
811,1965,1230166104
811,1965,1230166135
811,1965,1230166170
1337,6258,1230167661
1337,6258,1230167707
23354,26349,1230167908
2173,29182,1230168546
12349,39430,1230168966
9345,381,1230169694
4596,26414,1230169860
31884,16744,1230170520
24950,15124,1230170898
41624,22835,1230170984
18882,30698,1230171026
46387,29182,1230171059
23354,22835,1230171081
41624,22835,1230171107
28543,28543,1230172577
1831,428190,1230172881
1300,21682,1230173572
22724,5380,1230173596
15689,26658,1230174149
22835,22835,1230174278
26658,26658,1230174363
10740,26658,1230174924
19512,19512,1230175300
10740,19512,1230175410
24380,18393,1230175871
45978,2836,1230175918
32892,19512,1230176121
13491,45161,1230177344
15689,26658,1230177651
18393,16631,1230179742
14964,13676,1230180480
6144,44091,1230181335
26414,18169,1230181746
1965,1965,1230183750
30698,30698,1230183895
853,853,1230186039
20856,48973,1230186201
37494,48973,1230187698
15401,30924,1230190669
14971,44916,1230192016
27462,853,1230192837
3850,48181,1230193816
3542,42303,1230196502
42303,42303,1230197366
12950,48973,1230201277
27657,27657,1230201629
4958,42303,1230202175
12950,2596,1230202764
41646,32465,1230209368
2596,2596,1230210366
20007,191,1230212403
6932,5486,1230213454
41646,46431,1230214736
825,43496,1230215498
14444,43281,1230216266
9345,6932,1230216829
34509,43496,1230219695
28413,32465,1230229131
38803,42782,1230231708
42303,46431,1230232756
18393,48369,1230234978
48369,48369,1230235277
18941,42782,1230236331
3850,20520,1230241071
6932,6932,1230241865
5380,5380,1230243030
451783,451783,1230244745
3811,3811,1230246986
15541,3811,1230247584
3811,3811,1230247849
16587,3811,1230248824
17091,1965,1230251056
4958,43496,1230251572
4958,43496,1230252121
14455,19799,1230260583
32203,36602,1230262199
15168,46431,1230262529
15168,43960,1230263423
15168,43960,1230263459
17964,33287,1230263904
1965,33287,1230263925
39992,6365,1230271523
32775,19799,1230274077
6365,6365,1230274151
19302,49114,1230275198
6365,6365,1230275380
25050,4977,1230275624
12460,1384652,1230276148
29903,41625,1230276902
41116,2288585,1230277195
29903,41625,1230277234
29903,41625,1230277264
24587,6365,1230279556
45151,45151,1230279943
40516,45151,1230280286
45151,45151,1230280534
4246,45151,1230280799
45151,45151,1230281228
17389,3811,1230281352
19746,49127,1230282782
49127,49127,1230282972
36175,49128,1230283600
35116,26721,1230287961
15852,8114,1230291788
37881,18735,1230293252
18393,18658,1230296334
16076,18658,1230298609
18658,18658,1230298808
18658,18658,1230299079
19179,19179,1230299477
41646,36130,1230299691
2635,18658,1230299923
41646,21668,1230300231
2635,36130,1230300585
5314,1455,1230303335
15168,42782,1230305301
4007,46297,1230305714
4958,9021,1230306641
44065,11208,1230314281
29182,29182,1230318466
48181,48181,1230320144
21755,15884,1230322290
10661,33911,1230324339
15884,15884,1230325567
37213,32032,1230328487
8513,36182,1230328911
21755,15884,1230329090
8513,8513,1230331068
9345,6932,1230331782
9345,6932,1230331813
17091,1965,1230332030
39057,19825,1230332269
21239,44984,1230332308
20938,8047,1230332576
18804,47947,1230333053
9634,18909,1230334228
18909,18909,1230334343
5475,24218,1230334374
3043,18909,1230335281
3458,30924,1230335456
24218,24218,1230335826
17160,853,1230336466
47707,14749,1230336592
39057,19825,1230336671
23252,19600,1230336726
19825,19825,1230336950
8047,8047,1230337584
8047,8047,1230337844
17160,44984,1230339379
18192,19825,1230339481
19825,19825,1230339873
1925,10778,1230341380
36182,36182,1230343096
6461,45429,1230344156
28380,23034,1230344242
6461,45429,1230344702
45429,45429,1230345181
6461,45429,1230345386
23034,23034,1230346802
25737,45429,1230348308
26833,16732,1230348391
2424,25515,1230348547
45429,45429,1230348688
25515,25515,1230349048
25737,45429,1230349259
43427,13104,1230349843
13104,13104,1230349949
43427,13104,1230350173
13376,5056,1230351557
3043,43980,1230351801
30698,13,1230351988
40410,9611,1230352231
15689,46277,1230352476
7714,32914,1230353358
21239,1842864,1230353663
18770,19731,1230354380
10661,19731,1230354865
33213,43960,1230356927
7565,19731,1230357403
30461,36182,1230358148
2548,49280,1230362635
26693,46665,1230363993
13104,13104,1230364969
15168,46540,1230365487
14749,14749,1230366644
48973,48973,1230368146
3850,14343,1230368159
3850,14343,1230368316
23283,15409,1230369251
6258,31241,1230369331
15409,15409,1230369524
23283,15409,1230370034
17160,9161,1230370099
13,4812,1230375767
745,35364,1230376297
2199,15409,1230376635
25163,46565,1230376713
615,42029,1230378882
9787,3811,1230379396
9787,428190,1230379683
23283,49302,1230380551
853,853,1230382020
42029,42029,1230383897
3474,14749,1230383929
15168,46540,1230384061
15168,46540,1230384098
428190,428190,1230384362
34509,14788,1230389270
19403,48369,1230392876
12711,41956,1230396913
615,42029,1230397045
6044,46265,1230400098
15054,49018,1230401151
39532,36446,1230401475
1659,49018,1230402151
2172,36446,1230402312
43427,48362,1230403497
40125,24425,1230403616
14009,42749,1230403998
25965,49018,1230405761
29376,36446,1230407151
48362,48362,1230408038
2766176,20555,1230411089
8513,9204,1230413357
42749,42749,1230414008
10661,51518,1230414545
9204,9204,1230415524
3333,19825,1230416751
19825,19825,1230416914
3333,19825,1230417189
19825,19825,1230417318
10661,36832,1230418252
24995,49372,1230419534
419,49372,1230420829
49372,49372,1230421159
49372,49372,1230421465
419,49372,1230421960
15168,29903,1230422066
9536,36446,1230423796
44639,14356,1230425945
31615,25466,1230428508
33114,42749,1230430410
43089,41871,1230432757
3,44317,1230433302
29903,29903,1230435068
13104,13104,1230438400
1786,33052,1230440022
8047,16124,1230440263
41783,43649,1230441641
30698,326176,1230444671
30698,51518,1230445031
29903,36680,1230446106
22459,48973,1230446237
48973,48973,1230446431
35197,48973,1230446519
15842,40062,1230448141
4593,46108,1230448543
18575,1736623,1230450748
36866,24396,1230451569
36457,5235,1230452490
1228,5235,1230452604
23368,46108,1230453186
21677,18393,1230453492
24396,24396,1230453744
36457,5235,1230453836
1228,22451,1230455539
16587,5235,1230455659
708,22451,1230455993
47630,326176,1230456234
1736623,1736623,1230456602
1736623,1736623,1230456635
1737192,5235,1230457167
13675,49416,1230457961
267,27074,1230460228
32247,16154,1230461121
15168,48556,1230461232
12950,14104,1230461921
22459,1615,1230462940
18941,5235,1230463444
14048,46064,1230463460
3850,36680,1230465559
5987,47468,1230469049
37196,37196,1230470085
47707,25700,1230471794
10755,232,1230471970
811,676066,1230471981
2512607,2512607,1230473964
41661,19799,1230474610
8047,35338,1230478232
8047,45432,1230479766
34509,14114,1230479967
1084,23903,1230483236
46914,48540,1230483892
13675,42749,1230485176
18091,47135,1230487649
30568,36875,1230490031
18941,49018,1230497078
4725,49018,1230499832
19206,19206,1230508482
1493157,49544,1230508874
36866,33349,1230508910
6244,49324,1230509309
33349,33349,1230510828
44639,33349,1230511049
1288,49566,1230512438
33349,33349,1230512586
6461,49566,1230512704
26976,15716,1230515369
36866,33349,1230515782
5314,34369,1230516046
23354,48465,1230517236
8047,8047,1230517510
44639,42223,1230519078
42223,42223,1230519335
5314,42620,1230520027
33349,33349,1230520189
18381,42223,1230520971
48465,7341,1230521783
16587,49611,1230522869
23574,41766,1230523052
37971,49611,1230523784
42620,42620,1230523811
20860,1144,1230524641
20860,658,1230524846
48465,41654,1230524849
3850,49559,1230525020
11436,3892,1230525337
20860,47373,1230525413
42223,42223,1230525595
41646,17320,1230526754
39992,39781,1230526866
39992,39781,1230526944
3892,3892,1230527140
39781,39781,1230527854
39992,39781,1230528239
39781,39781,1230528347
615,49632,1230528980
41654,41654,1230529283
49632,49632,1230531062
18393,1615,1230533180
3603,738,1230533311
28004,41211,1230534298
10661,42974,1230534600
1288,42974,1230534744
2548,428190,1230537090
2548,428190,1230537286
15168,22459,1230537296
9209,11227,1230537332
15168,22459,1230537442
2548,428190,1230537504
428190,428190,1230537788
9443,5056,1230537793
2548,428190,1230537988
428190,428190,1230538214
39992,1615,1230538552
2548,428190,1230538695
1615,1615,1230538873
39992,1615,1230539229
16587,48705,1230540196
18770,143732,1230540468
267,143732,1230540519
2093,47110,1230540529
31395,49661,1230542452
22459,22459,1230542642
10661,49661,1230543231
4977,49661,1230543519
10661,49661,1230544409
10661,49661,1230544724
14663,41766,1230545101
4977,49661,1230545303
10661,49661,1230545619
18393,49661,1230545948
38988,428190,1230546552
10661,49698,1230546770
30461,745,1230546953
20301,40172,1230547812
38988,428190,1230547875
45410,40172,1230548279
21239,32326,1230548487
428190,428190,1230550011
17131,45914,1230552990
47110,47110,1230554472
31624,49698,1230555371
1572436,19956,1230556119
17131,49661,1230556247
17131,24059,1230556948
41211,41211,1230557640
28004,41211,1230558971
41646,42223,1230560562
115,4234,1230560919
13051,17372,1230560958
4234,4234,1230561197
5314,15409,1230561727
31945,49698,1230563121
46914,49559,1230563328
38803,4234,1230563700
23740,48829,1230563843
4234,4234,1230563965
39992,4234,1230564483
4234,4234,1230564602
13,48369,1230564814
48369,48369,1230565066
14860,4234,1230566302
14860,4234,1230566432
47755,41613,1230566842
36866,49772,1230567656
714,46297,1230567793
36866,49772,1230567877
4234,4234,1230568225
39722,45934,1230568704
21028,49478,1230571863
21028,49478,1230572049
49478,49478,1230572449
19734,38892,1230572499
21028,49478,1230572500
34509,46418,1230573346
21028,267,1230573744
267,267,1230573870
26511,28772,1230574385
25965,47630,1230575388
11333,11333,1230576643
18615,11333,1230577053
24054,11333,1230577102
13,11125,1230577376
23691,47630,1230577504
36866,11333,1230577593
11125,11125,1230578096
18393,42749,1230578435
46100,42749,1230578935
19825,47630,1230578995
24054,49807,1230579439
6461,49807,1230579654
36875,36875,1230579710
47630,47630,1230579877
47630,47630,1230579937
10661,40172,1230580123
20654,19825,1230580800
49807,49807,1230580893
30958,30958,1230580980
19825,19825,1230581048
42749,42749,1230581288
23513,39584,1230581419
23691,42749,1230581441
11333,11333,1230581599
42749,42749,1230581839
23691,42749,1230582348
42749,42749,1230582692
38892,38892,1230582997
1902010,49661,1230583300
20654,42749,1230583317
10661,40868,1230583945
40868,40868,1230584031
40868,40868,1230584072
36866,1478,1230586417
30568,36875,1230586910
18393,2732,1230587073
43582,30176,1230587770
36875,36875,1230588251
44091,44091,1230588281
17516,2598,1230588628
2598,2598,1230588712
2598,2598,1230588742
17516,2598,1230588772
2598,2598,1230588864
17516,2598,1230588921
2598,2598,1230588974
42532,42532,1230589382
49772,49772,1230589782
10755,42749,1230591074
30176,30176,1230591189
13279,11333,1230592060
48705,48705,1230592412
1493157,28772,1230592949
48705,48705,1230593016
34509,49609,1230595281
33402,33402,1230596202
1737,49609,1230597555
1559,13337,1230597852
5190,19839,1230597964
16587,49609,1230598302
1737,49609,1230598551
31884,47937,1230599043
47937,47937,1230599438
16391,49836,1230599692
42585,23691,1230601022
23691,23691,1230601150
5640,48728,1230602525
3043,18043,1230602613
22656,18043,1230602685
5314,1462,1230603481
20654,18174,1230605340
4958,2119,1230605785
43089,33226,1230605938
26721,26721,1230605954
3043,25732,1230606276
8220,14744,1230607021
43582,2849,1230607198
18406,2849,1230607293
18174,18174,1230607583
2119,2119,1230607834
8220,14744,1230607929
4958,2119,1230608084
5976,5976,1230608230
25222,15168,1230608824
39552,1736,1230609008
1431,4257,1230609057
1902010,28672,1230609788
15168,14114,1230610189
8513,48957,1230610527
1736,1736,1230610811
4257,4257,1230610855
2849,2849,1230611221
1431,4257,1230611650
16587,49609,1230611856
16587,1737,1230611906
16587,1737,1230611942
43901,49737,1230612061
1737,49609,1230612413
11995,28672,1230613150
49540,21367,1230613410
24243,24243,1230613522
48728,48728,1230614159
18017,12950,1230614543
46064,46064,1230614793
44639,31624,1230614975
49246,30917,1230615051
37494,13955,1230615458
21367,21367,1230615655
46443,19479,1230615945
45,39677,1230616538
1053,26446,1230616944
39677,39677,1230617122
48465,44394,1230617473
9476,45432,1230617503
48465,44394,1230617546
31395,44394,1230617605
2133,45432,1230617666
17744,45432,1230617789
17516,2916,1230617816
29043,45432,1230619560
26,46100,1230619580
16587,49609,1230619769
46100,46100,1230619783
14065,25632,1230621062
8313,1973027,1230621076
3850,1626,1230621389
811,45432,1230621531
10755,4891,1230621678
16587,40120,1230621997
45432,45432,1230622157
4891,4891,1230622299
33686,40120,1230622457
615,4891,1230622493
4891,4891,1230622698
37558,40120,1230622955
16587,40120,1230622966
16587,40120,1230623351
16587,169,1230623576
33686,40120,1230623586
33686,40120,1230623623
9209,2663,1230623633
46308,11677,1230623795
169,169,1230623905
15168,1737,1230624971
15168,1737,1230625026
40756,38522,1230626636
2596,10420,1230627518
4257,4257,1230627595
2596,10420,1230627608
10755,4891,1230627701
16587,49737,1230628236
37558,13203,1230629375
37558,13203,1230629455
13203,13203,1230630229
51518,51518,1230630244
25732,25732,1230631093
16587,48616,1230631377
10755,12193,1230631584
43012,1263,1230631786
19405,5441,1230632024
4958,5464,1230632211
18393,5441,1230632437
25222,45963,1230632765
12193,12193,1230633497
42769,49854,1230633497
12349,50050,1230634066
42769,23249,1230634214
9345,50050,1230634251
23072,23249,1230634455
50050,50050,1230634777
18770,50019,1230635371
23249,23249,1230637697
35935,5464,1230637770
41661,45963,1230638909
10755,12193,1230639162
23249,23249,1230639922
16076,50069,1230640287
16076,50050,1230640364
16076,2504504,1230640435
36902,36902,1230642415
42769,40945,1230642646
26,45909,1230645264
